1mile,Men,Perrin,Zach,Colorado,4:02.27,3:59.00,4,https://www.tfrrs.org/athletes/4527196/Colorado/Perrin_Zach
1mile,Men,Wynne,Henry,Virginia,4:03.55,3:58.74,35,https://www.tfrrs.org/athletes/4534003/Virginia/Wynne_Henry
1mile,Men,Klecker,Joe,Colorado,4:01.72,4:01.72,3,https://www.tfrrs.org/athletes/5657302/Colorado/Klecker_Joe
1mile,Men,Day,Tyler,Northern Arizona,4:12.05,4:12.05,59,https://www.tfrrs.org/athletes/5466304/Northern_Arizona/Day_Tyler
1mile,Men,Joyce,Thomas,California,3:58.47,3:58.47,15,https://www.tfrrs.org/athletes/4070849/California/Joyce_Thomas
1mile,Men,Palamar,Adam,Syracuse,3:57.39,3:57.39,8,https://www.tfrrs.org/athletes/5602125/Syracuse/Palamar_Adam
1mile,Men,Knight,Justyn,Syracuse,3:59.54,3:56.87,27,https://www.tfrrs.org/athletes/5111450/Syracuse/Knight_Justyn 
1mile,Men,Guyton,Jack,Florida,4:02.37,4:02.37,50,https://www.tfrrs.org/athletes/5503581/Florida/Guyton_Jack
1mile,Men,Duffey,Paul,Northeastern,3:59.30,3:59.30,24,https://www.tfrrs.org/athletes/4636353/Northeastern/Duffey_Paul
1mile,Men,Dorsey,Matt,Air Force,4:01.40,4:00.30,40,https://www.tfrrs.org/athletes/4531505/Air_Force/Dorsey_Matt
1mile,Men,Tamagno,Austin,Oregon,4:01.02,4:01.02,38,https://www.tfrrs.org/athletes/6002235/Oregon/Tamagno_Austin
1mile,Men,Dee,Liam,Iona,3:58.19,3:58.19,12,https://www.tfrrs.org/athletes/4981254/Iona/Dee_Liam
1mile,Men,Bruce,Jack,Arkansas,4:00.72,4:00.72,36,https://www.tfrrs.org/athletes/5595881/Arkansas/Bruce_Jack
1mile,Men,Saruni,Michael,UTEP,4:03.32,4:03.32,65,https://www.tfrrs.org/athletes/5991836/UTEP/Saruni_Michael
1mile,Men,Keelan,Jack,Stanford,3:59.62,3:59.62,28,https://www.tfrrs.org/athletes/4507552/Stanford/Keelan_Jack
1mile,Men,Clevenger,Michael,Georgetown,4:03.41,4:03.41,69,https://www.tfrrs.org/athletes/5958974/Georgetown/Clevenger_Michael 
1mile,Men,Horrocks,Chase,BYU,4:03.19,4:03.19,64,https://www.tfrrs.org/athletes/3276005/BYU/Horrocks_Chase
1mile,Men,Rogers,Alex,Texas,4:02.54,4:02.54,52,https://www.tfrrs.org/athletes/5482490/Texas/Rogers_Alex
1mile,Men,Cheserek,Edward,Oregon,3:52.01,3:52.01,1,https://www.tfrrs.org/athletes/4517338/Oregon/Cheserek_Edward
1mile,Men,Groll,Matti,Boston U.,4:03.36,4:03.13,66,https://www.tfrrs.org/athletes/4537006/Boston_U./Groll_Matti
1mile,Men,Gowans,James,Cornell,4:02.94,3:58.24,29,https://www.tfrrs.org/athletes/4542481/Cornell/Gowans_James
1mile,Men,Adams,Ryan,Furman,4:02.73,4:02.73,56,https://www.tfrrs.org/athletes/5596318/Furman/Adams_Ryan
1mile,Men,Wiebke,Derek,Minnesota,4:01.85,4:01.85,43,https://www.tfrrs.org/athletes/4666605/Minnesota/Wiebke_Derek
1mile,Men,Chemadi,Kigen,Mid. Tenn. State,4:01.55,4:01.55,41,https://www.tfrrs.org/athletes/5582474/Mid._Tenn._State/Chemadi_Kigen
1mile,Men,Leon,Diego,Montana State,4:07.52,4:04.84,21,https://www.tfrrs.org/athletes/5505603/Montana_State/Leon_Diego
1mile,Men,Tobin,Sean,Mississippi,4:00.09,3:59.91,32,https://www.tfrrs.org/athletes/4711485/Mississippi/Tobin_Sean
1mile,Men,Gourley,Neil,Virginia Tech,4:01.14,3:59.58,11,https://www.tfrrs.org/athletes/4629750/Virginia_Tech/Gourley_Neil
1mile,Men,Willig,Ned,Michigan,3:58.09,3:58.09,10,https://www.tfrrs.org/athletes/6120792/Michigan/Willig_Ned 
1mile,Men,Laari,Sampson,Mid. Tenn. State,3:58.75,3:58.75,18,https://www.tfrrs.org/athletes/5647912/Mid._Tenn._State/Laari_Sampson
1mile,Men,Koch,Lukas,Kansas State,4:03.50,4:03.50,70,https://www.tfrrs.org/athletes/4528262/Kansas_State/Koch_Lukas
1mile,Men,Mora,Connor,Michigan,3:59.36,3:59.36,25,https://www.tfrrs.org/athletes/4567351/Michigan/Mora_Connor
1mile,Men,Fink,Willy,Eastern Michigan,4:02.88,4:02.61,58,https://www.tfrrs.org/athletes/4183842/Eastern_Michigan/Fink_Willy
1mile,Men,Saarel,Ben,Colorado,4:01.49,4:00.39,2,https://www.tfrrs.org/athletes/4527198/Colorado/Saarel_Ben
1mile,Men,Gorman,Tim,Oregon,3:58.78,3:58.78,19,https://www.tfrrs.org/athletes/6002232/Oregon/Gorman_Tim
1mile,Men,Rockhold,Cole,Colorado St.,4:03.12,3:59.55,6,https://www.tfrrs.org/athletes/4988148/Colorado_St./Rockhold_Cole
1mile,Men,Homan,Ethan,Boston U.,4:00.08,4:00.08,31,https://www.tfrrs.org/athletes/4537007/Boston_U./Homan_Ethan
1mile,Men,Maton,Matthew,Oregon,3:58.34,3:58.34,14,https://www.tfrrs.org/athletes/5510748/Oregon/Maton_Matthew
1mile,Men,Maggard,Dillon,Utah State,4:03.54,4:01.25,13,https://www.tfrrs.org/athletes/5122828/Utah_State/Maggard_Dillon
1mile,Men,Barraza,Brian,Houston,3:58.66,3:58.66,17,https://www.tfrrs.org/athletes/4523645/Houston/Barraza_Brian
1mile,Men,Dalquist,Austen,Arkansas,4:03.52,4:02.36,71,https://www.tfrrs.org/athletes/5151090/Arkansas/Dalquist_Austen
1mile,Men,Gilley,Trevor,Ole Miss,4:00.47,4:00.47,34,https://www.tfrrs.org/athletes/4531656/Ole_Miss/Gilley_Trevor
1mile,Men,Curles,Wesley,Auburn,4:03.38,4:03.38,68,https://www.tfrrs.org/athletes/4981395/Auburn/Curles_Wesley
1mile,Men,Stanovsek,Mick,Oregon,4:02.69,4:02.69,54,https://www.tfrrs.org/athletes/6002234/Oregon/Stanovsek_Mick
1mile,Women,Jensen,Katie,Rice,4:39.61,4:39.61,38,https://www.tfrrs.org/athletes/4675874/Rice/Jensen_Katie
1mile,Women,Price,Rhianwedd,Miss State,4:39.57,4:32.74,36,https://www.tfrrs.org/athletes/4529776/Miss_State/Price_Rhianwedd
1mile,Women,Harris,Jessica,Notre Dame,4:33.80,4:33.80,8,https://www.tfrrs.org/athletes/5102954/Notre_Dame/Harris_Jessica
1mile,Women,Hutchinson,Nicole,Villanova,4:36.16,4:36.16,7,https://www.tfrrs.org/athletes/5488227/Villanova/Hutchinson_Nicole 
1mile,Women,Orton,Whittni,BYU,4:41.66,4:41.66,57,https://www.tfrrs.org/athletes/6107441/BYU/Orton_Whittni
1mile,Women,Rivers,Danae,Penn State,4:32.55,4:32.55,3,https://www.tfrrs.org/athletes/5956980/Penn_State/Rivers_Danae
1mile,Women,Moye,Megan,North Carolina St.,4:39.05,4:36.76,17,https://www.tfrrs.org/athletes/4061919/North_Carolina_St./Moye_Megan
1mile,Women,Rawlings,Taryn,Portland,4:40.78,4:40.78,49,https://www.tfrrs.org/athletes/5116173/Portland/Rawlings_Taryn
1mile,Women,Paladino,Millie,Providence,4:34.49,4:34.49,10,https://www.tfrrs.org/athletes/5973779/Providence/Paladino_Millie
1mile,Women,Sereno,Gina,Michigan,4:36.68,4:36.68,18,https://www.tfrrs.org/athletes/4563405/Michigan/Sereno_Gina
1mile,Women,Boreman,Madison,Colorado,4:41.41,4:41.41,54,https://www.tfrrs.org/athletes/5966782/Colorado/Boreman_Madison
1mile,Women,Hamilton,Mary Beth,Texas,4:39.11,4:39.11,31,https://www.tfrrs.org/athletes/4521303/Texas/Hamilton_Mary Beth
1mile,Women,Anderson,Olivia,Butler,4:39.64,4:39.64,39,https://www.tfrrs.org/athletes/5958324/Butler/Anderson_Olivia
1mile,Women,Guay,Evelyne,Iowa State,4:42.41,4:42.41,62,https://www.tfrrs.org/athletes/4995497/Iowa_State/Guay_Evelyne
1mile,Women,Collinsworth,Shea,BYU,4:35.76,4:35.76,16,https://www.tfrrs.org/athletes/4510820/BYU/Collinsworth_Shea
1mile,Women,Morrissey,Jamie,Michigan,4:40.00,4:40.00,42,https://www.tfrrs.org/athletes/4563403/Michigan/Morrissey_Jamie
1mile,Women,Jones,Dani,Colorado,4:39.50,4:38.68,4,https://www.tfrrs.org/athletes/5684073/Colorado/Jones_Dani
1mile,Women,Barrett,Tessa,Penn State,4:42.56,4:42.56,65,https://www.tfrrs.org/athletes/4988348/Penn_State/Barrett_Tessa
1mile,Women,Schuetz,Morgan,LSU,4:38.45,4:38.45,27,https://www.tfrrs.org/athletes/4057013/LSU/Schuetz_Morgan
1mile,Women,Barnett,Grace,Clemson,4:36.10,4:33.86,6,https://www.tfrrs.org/athletes/4538262/Clemson/Barnett_Grace
1mile,Women,Haiss,Therese,Arkansas,4:37.27,4:34.54,22,https://www.tfrrs.org/athletes/4997041/Arkansas/Haiss_Therese
1mile,Women,Frazier,Ryen,North Carolina St.,4:43.26,4:43.26,47,https://www.tfrrs.org/athletes/5504985/North_Carolina_St./Frazier_Ryen
1mile,Women,Rush,Kristi,BYU,4:39.79,4:39.79,40,https://www.tfrrs.org/athletes/4510831/BYU/Rush_Kristi
1mile,Women,Birk,Erica,BYU,4:38.95,4:38.95,30,https://www.tfrrs.org/athletes/5463971/BYU/Birk_Erica
1mile,Women,Cizmas,Natalie,Eastern Michigan,4:41.18,4:41.18,52,https://www.tfrrs.org/athletes/4997497/Eastern_Michigan/Cizmas_Natalie
1mile,Women,Bogdanova,Alsu,Eastern Michigan,4:42.33,4:41.15,61,https://www.tfrrs.org/athletes/5496513/Eastern_Michigan/Bogdanova_Alsu
1mile,Women,Finn,Erin,Michigan,4:39.76,4:38.35,21,https://www.tfrrs.org/athletes/4563401/Michigan/Finn_Erin
1mile,Women,Pocratsky,Rachel,Virginia Tech,4:45.38,4:45.38,66,https://www.tfrrs.org/athletes/5467495/Virginia_Tech/Pocratsky_Rachel 
1mile,Women,Schweizer,Karissa,Missouri,4:35.61,4:35.61,15,https://www.tfrrs.org/athletes/5019370/Missouri/Schweizer_Karissa 
1mile,Women,Kocjancic,Julie,Penn State,4:40.43,4:40.43,46,https://www.tfrrs.org/athletes/4543680/Penn_State/Kocjancic_Julie
1mile,Women,Hurta,Sage,Colorado,4:38.39,4:38.39,26,https://www.tfrrs.org/athletes/5966783/Colorado/Hurta_Sage
1mile,Women,Moore,S. Brooke,Indiana State,4:43.04,4:43.04,70,https://www.tfrrs.org/athletes/5499390/Indiana_State/Moore_S. Brooke
1mile,Women,Gilchrist,Paige,Northern Arizona,4:50.95,4:48.85,45,https://www.tfrrs.org/athletes/4516612/Northern_Arizona/Gilchrist_Paige
1mile,Women,Green,Claire,Arizona,4:39.23,4:39.23,33,https://www.tfrrs.org/athletes/4979655/Arizona/Green_Claire
1mile,Women,Nelson,Karisa,Samford,4:38.27,4:31.24,13,https://www.tfrrs.org/athletes/4996637/Samford/Nelson_Karisa
1mile,Women,Gillespie,Carina,Air Force,4:49.32,4:44.64,69,https://www.tfrrs.org/athletes/5125377/Air_Force/Gillespie_Carina
1mile,Women,Purrier,Elinor,New Hampshire,4:29.44,4:29.44,2,https://www.tfrrs.org/athletes/4533092/New_Hampshire/Purrier_Elinor
1mile,Women,Stauber,Ruby,LSU,4:43.17,4:43.17,72,https://www.tfrrs.org/athletes/6099527/LSU/Stauber_Ruby
1mile,Women,Cash,Alli,Oregon,4:40.34,4:37.26,44,https://www.tfrrs.org/athletes/4517366/Oregon/Cash_Alli
1mile,Women,Schmiede,Frances,Yale,4:34.54,4:34.54,11,https://www.tfrrs.org/athletes/4682541/Yale/Schmiede_Frances
1mile,Women,Strock,Carol,James Madison,4:45.46,4:45.46,67,https://www.tfrrs.org/athletes/4509442/James_Madison/Strock_Carol
1mile,Women,Clark,Erin,Colorado,4:48.06,4:48.06,51,https://www.tfrrs.org/athletes/4527213/Colorado/Clark_Erin
1mile,Women,Connor,Sophie,New Mexico,4:43.03,4:36.89,19,https://www.tfrrs.org/athletes/5004184/New_Mexico/Connor_Sophie
1mile,Women,Hull,Jessica,Oregon,4:40.66,4:40.66,48,https://www.tfrrs.org/athletes/5510746/Oregon/Hull_Jessica
1mile,Women,Abrahamson,Emma,Oregon,4:39.18,4:39.18,32,https://www.tfrrs.org/athletes/5472048/Oregon/Abrahamson_Emma
1mile,Women,Warner,Ashleigh,BYU,4:39.48,4:39.48,35,https://www.tfrrs.org/athletes/5463983/BYU/Warner_Ashleigh
1mile,Women,Bockoven,Sammy,Villanova,4:38.27,4:38.27,25,https://www.tfrrs.org/athletes/5488225/Villanova/Bockoven_Sammy
1mile,Women,Neale,Amy-Eloise,Washington,4:34.15,4:34.15,9,https://www.tfrrs.org/athletes/4535738/Washington/Neale_Amy-Eloise
1mile,Women,Brown,Sydney,Arkansas,4:43.24,4:43.24,73,https://www.tfrrs.org/athletes/4997032/Arkansas/Brown_Sydney 
1mile,Women,Kemp,Erika,North Carolina St.,4:42.21,4:42.21,34,https://www.tfrrs.org/athletes/4636671/North_Carolina_St./Kemp_Erika
1mile,Women,Weisner,Kennedy,Georgetown,4:37.92,4:37.92,24,https://www.tfrrs.org/athletes/5005163/Georgetown/Weisner_Kennedy
1mile,Women,Cleirigh Buttner,Siofra,Villanova,4:33.16,4:33.16,5,https://www.tfrrs.org/athletes/4984578/Villanova/Cleirigh Buttner_Siofra
1mile,Women,Rainsberger,Katie,Oregon,4:35.60,4:35.60,14,https://www.tfrrs.org/athletes/6002240/Oregon/Rainsberger_Katie
1mile,Women,Fraser,Vanessa,Stanford,4:42.27,4:42.27,60,https://www.tfrrs.org/athletes/4507545/Stanford/Fraser_Vanessa
1mile,Women,Montoya,Maggie,Baylor,4:42.06,4:40.37,59,https://www.tfrrs.org/athletes/4515960/Baylor/Montoya_Maggie
1mile,Women,Ward,Regan,Arkansas,4:42.50,4:42.50,63,https://www.tfrrs.org/athletes/4510809/Arkansas/Ward_Regan 
1mile,Women,Nadel,Samantha,Oregon,4:37.48,4:37.48,23,https://www.tfrrs.org/athletes/6002239/Oregon/Nadel_Samantha
1mile,Women,Edwards,Kaela,Oklahoma State,4:28.75,4:28.75,1,https://www.tfrrs.org/athletes/4184117/Oklahoma_State/Edwards_Kaela
1mile,Women,Reina,Valerie,Arkansas,4:43.32,4:43.32,75,https://www.tfrrs.org/athletes/4071662/Arkansas/Reina_Valerie 
1mile,Women,Schudrowitz,Natalie,Brown,4:42.54,4:42.54,64,https://www.tfrrs.org/athletes/5025577/Brown/Schudrowitz_Natalie
1mile,Women,Burdon,Lilli,Oregon,4:36.98,4:36.98,20,https://www.tfrrs.org/athletes/5640209/Oregon/Burdon_Lilli
1mile,Women,Strandemo,Madeline,Minnesota,4:38.88,4:38.88,28,https://www.tfrrs.org/athletes/4510556/Minnesota/Strandemo_Madeline
1mile,Women,Hiltz,Nikki,Arkansas,4:35.10,4:34.57,12,https://www.tfrrs.org/athletes/5462821/Arkansas/Hiltz_Nikki
1mile,Women,Lucki,Alexandra,Maryland,4:43.13,4:43.13,71,https://www.tfrrs.org/athletes/5144174/Maryland/Lucki_Alexandra 
1mile,Women,Receveur,Katherine,Indiana,4:41.63,4:41.63,56,https://www.tfrrs.org/athletes/5464420/Indiana/Receveur_Katherine
1mile,Women,Scholl,Tabor,Colorado,4:46.57,4:41.44,37,https://www.tfrrs.org/athletes/5966784/Colorado/Scholl_Tabor
1mile,Women,Ilarda,Brianna,Providence,4:43.25,4:43.25,74,https://www.tfrrs.org/athletes/4980214/Providence/Ilarda_Brianna
1mile,Women,Calder,Brenna,Indiana,4:38.88,4:38.88,28,https://www.tfrrs.org/athletes/5022338/Indiana/Calder_Brenna
3000,Men,Thompson,Joshua,Oklahoma State,8:04.94,8:04.94,62,https://www.tfrrs.org/athletes/5542589/Oklahoma_State/Thompson_Joshua
3000,Men,Anderson,Tanner,Oregon,8:02.56,8:02.56,45,https://www.tfrrs.org/athletes/5510749/Oregon/Anderson_Tanner
3000,Men,Mock,Jerrell,Colorado St.,8:11.09,8:09.67,33,https://www.tfrrs.org/athletes/4506587/Colorado_St./Mock_Jerrell
3000,Men,Albertson,CJ,Arizona State,8:01.90,7:59.83,40,https://www.tfrrs.org/athletes/4204051/Arizona_State/Albertson_CJ
3000,Men,Thies,Jeff,Portland,8:03.36,8:03.36,48,https://www.tfrrs.org/athletes/4641503/Portland/Thies_Jeff 
3000,Men,Erb,MJ,Ole Miss,7:54.77,7:54.77,18,https://www.tfrrs.org/athletes/5162229/Ole_Miss/Erb_MJ
3000,Men,Fraley,Troy,Gonzaga,7:58.14,7:57.16,26,https://www.tfrrs.org/athletes/4504406/Gonzaga/Fraley_Troy
3000,Men,Fischer,Reed,Drake,8:04.98,8:04.98,64,https://www.tfrrs.org/athletes/4507236/Drake/Fischer_Reed 
3000,Men,Luevano,Paul,Boston U.,8:03.88,8:03.88,55,https://www.tfrrs.org/athletes/5999383/Boston_U./Luevano_Paul 
3000,Men,Bennie,Colin,Syracuse,7:58.15,7:54.39,27,https://www.tfrrs.org/athletes/4638212/Syracuse/Bennie_Colin 
3000,Men,Baumgarten,Aaron,Michigan,7:57.32,7:57.32,24,https://www.tfrrs.org/athletes/4567343/Michigan/Baumgarten_Aaron 
3000,Men,Nowak,Craig,Oklahoma State,8:03.70,7:56.36,51,https://www.tfrrs.org/athletes/4098243/Oklahoma_State/Nowak_Craig
3000,Men,Farnham-Rose,Robbie,Alabama,8:03.68,8:03.68,49,https://www.tfrrs.org/athletes/4046485/Alabama/Farnham-Rose_Robbie
3000,Men,Terer,Amon,Campbell,7:59.92,7:59.92,16,https://www.tfrrs.org/athletes/4679580/Campbell/Terer_Amon
3000,Men,Johnson,Brady,Portland,8:02.21,8:02.21,42,https://www.tfrrs.org/athletes/5959562/Portland/Johnson_Brady
3000,Men,Blankenbaker,Dylan,Oklahoma,7:59.67,7:59.67,36,https://www.tfrrs.org/athletes/4062534/Oklahoma/Blankenbaker_Dylan
3000,Men,Fahy,Steven,Stanford,8:03.83,8:03.83,54,https://www.tfrrs.org/athletes/5111587/Stanford/Fahy_Steven
3000,Men,Carpenter,Scott,Georgetown,7:51.51,7:51.51,11,https://www.tfrrs.org/athletes/4542946/Georgetown/Carpenter_Scott 
3000,Men,Abdi,Hassan,Oklahoma State,8:00.84,8:00.84,37,https://www.tfrrs.org/athletes/5977711/Oklahoma_State/Abdi_Hassan
3000,Men,Boit,Cosmas,UTEP,8:04.59,8:01.25,59,https://www.tfrrs.org/athletes/4557269/UTEP/Boit_Cosmas
3000,Men,Lafond,Dylan,Illinois,8:09.95,8:00.48,58,https://www.tfrrs.org/athletes/4996524/Illinois/Lafond_Dylan 
3000,Men,Reeder,Troy,Furman,8:04.96,8:00.07,35,https://www.tfrrs.org/athletes/4530196/Furman/Reeder_Troy
3000,Men,Chelanga,Alfred,Alabama,8:02.30,8:02.30,43,https://www.tfrrs.org/athletes/6097758/Alabama/Chelanga_Alfred
3000,Men,Linkletter,Rory,BYU,7:58.81,7:58.81,32,https://www.tfrrs.org/athletes/5022716/BYU/Linkletter_Rory
3000,Men,Harper,Jonathan,BYU,7:59.17,7:59.17,34,https://www.tfrrs.org/athletes/4518571/BYU/Harper_Jonathan
3000,Men,Randon,James,Yale,8:03.80,8:03.80,53,https://www.tfrrs.org/athletes/4635479/Yale/Randon_James
3000,Men,Gilbert,Colby,Washington,7:45.71,7:45.71,1,https://www.tfrrs.org/athletes/4535744/Washington/Gilbert_Colby
3000,Men,Hoyos,Kevyn,Iowa State,8:05.75,8:05.75,75,https://www.tfrrs.org/athletes/5983322/Iowa_State/Hoyos_Kevyn
3000,Men,Dressel,John,Colorado,7:51.44,7:51.44,10,https://www.tfrrs.org/athletes/5684038/Colorado/Dressel_John
3000,Men,Perrin,Zach,Colorado,7:55.68,7:55.68,19,https://www.tfrrs.org/athletes/4527196/Colorado/Perrin_Zach
3000,Men,Hardt,Sherod,Michigan State,8:05.65,8:04.57,73,https://www.tfrrs.org/athletes/4559905/Michigan_State/Hardt_Sherod
3000,Men,Thomson,Jacob,Kentucky,8:05.60,8:03.39,71,https://www.tfrrs.org/athletes/5602819/Kentucky/Thomson_Jacob
3000,Men,Klecker,Joe,Colorado,7:51.43,7:51.43,9,https://www.tfrrs.org/athletes/5657302/Colorado/Klecker_Joe
3000,Men,Day,Tyler,Northern Arizona,8:16.26,8:14.24,74,https://www.tfrrs.org/athletes/5466304/Northern_Arizona/Day_Tyler
3000,Men,Seufer,Peter,Virginia Tech,8:10.26,8:09.29,60,https://www.tfrrs.org/athletes/5467515/Virginia_Tech/Seufer_Peter
3000,Men,Palamar,Adam,Syracuse,8:01.87,8:01.87,39,https://www.tfrrs.org/athletes/5602125/Syracuse/Palamar_Adam
3000,Men,Knight,Justyn,Syracuse,7:47.82,7:47.82,4,https://www.tfrrs.org/athletes/5111450/Syracuse/Knight_Justyn 
3000,Men,McGowan,Timothy,Penn State,8:05.57,8:05.57,70,https://www.tfrrs.org/athletes/5461038/Penn_State/McGowan_Timothy
3000,Men,Abbey,Jefferson,Colorado St.,7:56.48,7:51.38,21,https://www.tfrrs.org/athletes/4067391/Colorado_St./Abbey_Jefferson
3000,Men,Dee,Liam,Iona,8:02.71,8:02.71,46,https://www.tfrrs.org/athletes/4981254/Iona/Dee_Liam
3000,Men,Kosgei,Antony,UTEP,8:04.19,8:04.19,56,https://www.tfrrs.org/athletes/5170130/UTEP/Kosgei_Antony
3000,Men,Bruce,Jack,Arkansas,7:58.22,7:58.22,28,https://www.tfrrs.org/athletes/5595881/Arkansas/Bruce_Jack
3000,Men,Aouani,Iliass,Syracuse,7:57.67,7:57.67,25,https://www.tfrrs.org/athletes/6152979/Syracuse/Aouani_Iliass
3000,Men,Keelan,Jack,Stanford,7:51.20,7:51.20,7,https://www.tfrrs.org/athletes/4507552/Stanford/Keelan_Jack
3000,Men,Herrera,Eduardo,Colorado,8:04.96,8:04.96,63,https://www.tfrrs.org/athletes/5966777/Colorado/Herrera_Eduardo
3000,Men,Horrocks,Chase,BYU,8:16.01,8:16.01,67,https://www.tfrrs.org/athletes/3276005/BYU/Horrocks_Chase
3000,Men,Scott,Marc,Tulsa,7:47.57,7:47.57,3,https://www.tfrrs.org/athletes/4052922/Tulsa/Scott_Marc 
3000,Men,Cheserek,Edward,Oregon,7:46.85,7:40.51,2,https://www.tfrrs.org/athletes/4517338/Oregon/Cheserek_Edward
3000,Men,Brandt,Robert,California,7:58.58,7:58.58,30,https://www.tfrrs.org/athletes/5461241/California/Brandt_Robert
3000,Men,Young,Clayton,BYU,7:49.76,7:49.76,5,https://www.tfrrs.org/athletes/5463999/BYU/Young_Clayton
3000,Men,Chemadi,Kigen,Mid. Tenn. State,8:01.95,8:01.95,20,https://www.tfrrs.org/athletes/5582474/Mid._Tenn._State/Chemadi_Kigen
3000,Men,Villarreal,Cameron,Texas A&M,8:03.76,8:03.76,52,https://www.tfrrs.org/athletes/4523832/Texas_A&M/Villarreal_Cameron
3000,Men,Corcoran,Garrett,California,7:52.10,7:52.10,12,https://www.tfrrs.org/athletes/5114330/California/Corcoran_Garrett
3000,Men,Gourley,Neil,Virginia Tech,8:05.25,8:05.25,69,https://www.tfrrs.org/athletes/4629750/Virginia_Tech/Gourley_Neil
3000,Men,De La Torre,Daniel,UCLA,8:05.63,8:05.63,72,https://www.tfrrs.org/athletes/5151683/UCLA/De La Torre_Daniel
3000,Men,Millar,Bryce,Indiana,8:02.87,8:02.87,47,https://www.tfrrs.org/athletes/5464382/Indiana/Millar_Bryce
3000,Men,Huxham,Fred,Washington,8:05.23,8:05.23,68,https://www.tfrrs.org/athletes/5005980/Washington/Huxham_Fred
3000,Men,Schwartzer,Matthew,Indiana,8:04.98,7:59.95,64,https://www.tfrrs.org/athletes/4130139/Indiana/Schwartzer_Matthew
3000,Men,Fischer,Grant,Colorado St.,8:10.70,8:10.70,31,https://www.tfrrs.org/athletes/4506584/Colorado_St./Fischer_Grant
3000,Men,Fink,Willy,Eastern Michigan,7:57.11,7:56.04,23,https://www.tfrrs.org/athletes/4183842/Eastern_Michigan/Fink_Willy
3000,Men,Saarel,Ben,Colorado,7:53.74,7:52.61,15,https://www.tfrrs.org/athletes/4527198/Colorado/Saarel_Ben
3000,Men,Rockhold,Cole,Colorado St.,8:06.46,7:59.89,17,https://www.tfrrs.org/athletes/4988148/Colorado_St./Rockhold_Cole
3000,Men,Crist,Jason,Indiana,8:02.48,7:56.98,44,https://www.tfrrs.org/athletes/4069950/Indiana/Crist_Jason
3000,Men,Kemboi,Amon,Campbell,8:02.04,8:02.04,22,https://www.tfrrs.org/athletes/6090885/Campbell/Kemboi_Amon
3000,Men,Maton,Matthew,Oregon,7:52.51,7:52.51,13,https://www.tfrrs.org/athletes/5510748/Oregon/Maton_Matthew
3000,Men,Schutte,Noah,Portland,8:05.07,8:05.07,66,https://www.tfrrs.org/athletes/5959566/Portland/Schutte_Noah
3000,Men,Bilvado,Jacob,Air Force,8:13.75,8:13.75,38,https://www.tfrrs.org/athletes/5491892/Air_Force/Bilvado_Jacob
3000,Men,Maggard,Dillon,Utah State,8:21.54,8:21.54,50,https://www.tfrrs.org/athletes/5122828/Utah_State/Maggard_Dillon
3000,Men,McDonald,Morgan,Wisconsin,7:51.19,7:51.19,6,https://www.tfrrs.org/athletes/4985329/Wisconsin/McDonald_Morgan 
3000,Men,Barraza,Brian,Houston,7:53.60,7:53.60,14,https://www.tfrrs.org/athletes/4523645/Houston/Barraza_Brian
3000,Men,Peterson,Erik,Butler,7:51.21,7:51.21,8,https://www.tfrrs.org/athletes/4174489/Butler/Peterson_Erik
3000,Men,Parsons,George,North Carolina St.,8:03.98,8:03.98,29,https://www.tfrrs.org/athletes/4062177/North_Carolina_St./Parsons_George
3000,Women,Jensen,Katie,Rice,9:05.66,9:05.66,8,https://www.tfrrs.org/athletes/4675874/Rice/Jensen_Katie
3000,Women,Koon,Rachel,North Carolina St.,9:09.99,9:09.99,6,https://www.tfrrs.org/athletes/5088724/North_Carolina_St./Koon_Rachel
3000,Women,Hutchinson,Nicole,Villanova,9:09.59,9:09.59,19,https://www.tfrrs.org/athletes/5488227/Villanova/Hutchinson_Nicole 
3000,Women,Burda,Bella,Villanova,9:20.15,9:20.15,48,https://www.tfrrs.org/athletes/5488226/Villanova/Burda_Bella
3000,Women,Stoner,Paige,Syracuse,9:15.80,9:15.80,31,https://www.tfrrs.org/athletes/5660585/Syracuse/Stoner_Paige
3000,Women,Rawlings,Taryn,Portland,9:22.62,9:22.62,64,https://www.tfrrs.org/athletes/5116173/Portland/Rawlings_Taryn
3000,Women,McInturff,Hannah,Utah,9:24.52,9:24.52,74,https://www.tfrrs.org/athletes/4513814/Utah/McInturff_Hannah
3000,Women,Sereno,Gina,Michigan,9:07.00,9:07.00,15,https://www.tfrrs.org/athletes/4563405/Michigan/Sereno_Gina
3000,Women,Farello,Anna,Portland,9:24.17,9:24.17,71,https://www.tfrrs.org/athletes/4547666/Portland/Farello_Anna 
3000,Women,Belf,Audrey,Georgetown,9:22.74,9:21.13,65,https://www.tfrrs.org/athletes/5459624/Georgetown/Belf_Audrey
3000,Women,Chase,Sophie,Stanford,9:17.95,9:17.95,37,https://www.tfrrs.org/athletes/4507544/Stanford/Chase_Sophie
3000,Women,Bortfeld,Devon,Washington St.,9:22.54,9:22.54,63,https://www.tfrrs.org/athletes/5161036/Washington_St./Bortfeld_Devon 
3000,Women,Maxwell,Julia,Stanford,9:23.10,9:23.10,66,https://www.tfrrs.org/athletes/5111612/Stanford/Maxwell_Julia
